MAL_ID,Name,Score,Genres,Type,Episodes,Ranked,Popularity,Members,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
10431,"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",6.82,"Comedy, Parody",ONA,1,4331,3264,25142,927,1053,1948,3048,2427,1349,410,225,121,98
10435,Boyfriend,5.74,"Sports, Romance, Shoujo",Special,1,9038,11243,726,7,4,15,24,37,41,13,10,10,8
10436,Animal Dance,4.83,"Music, Dementia",Movie,1,10730,10942,804,11,3,15,30,69,101,76,38,47,36
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,7.16,"Action, Adventure, Fantasy, Comedy, Shounen",TV,24,2934,3490,22062,1105,1271,2512,3081,1817,989,391,184,84,73
10445,Perfect Day,7.39,Music,Music,1,1925,4826,10467,733,902,1409,1631,842,496,147,76,30,25
10447,Aquarion Evol,7.14,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,3015,1483,93687,3036,4624,8764,11290,6562,3366,1534,658,324,288
10448,Rain Town,7.19,Drama,ONA,1,2796,3697,19647,787,1270,2766,3146,1794,914,260,105,69,44
10456,Kyoukaisenjou no Horizon,7.1,"Action, Sci-Fi, Fantasy",TV,13,3198,962,153993,4131,6193,12750,16203,9016,4650,2595,1203,742,554
10457,JK to Inkou Kyoushi 4,6.65,Hentai,OVA,2,Unknown,5438,7713,239,194,400,687,521,311,139,61,35,46
10458,Ran->Sem: Hakudaku Delmo Tsuma no Miira Tori,6.88,Hentai,OVA,2,Unknown,5258,8427,398,322,564,688,506,313,147,68,44,84
10459,Puu-Neko,Unknown,Comedy,TV,11,11649,10857,842,7,3,2,13,20,17,11,9,3,13
10460,Kimi to Boku.,7.7,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,1010,1000,148886,5357,8996,15837,13553,5471,2612,911,337,176,215
10463,Exper Zenon,5.57,"Action, Sci-Fi",OVA,1,9501,9811,1346,11,11,35,80,129,117,75,38,23,12
10464,Seitokai no Ichizon Lv.2,7.38,"Harem, Comedy, Parody, School",ONA,10,1990,1954,62358,2039,3756,8980,9769,4180,1631,572,202,84,75
10465,Manyuu Hikenchou,6.22,"Action, Comedy, Historical, Ecchi, Samurai, Seinen",TV,12,7263,2025,59558,1244,931,2235,4458,4599,2881,1740,935,605,540
10466,Phantom Yuusha Densetsu,5.33,"Action, Military, Drama, Seinen",OVA,1,10085,11741,588,5,2,1,27,44,39,26,27,9,11
10469,Sayonara Zetsubou Sensei Special,7.51,"Comedy, Mystery, Parody, Shounen",Special,1,1558,4105,15578,549,838,1912,2021,814,234,74,29,13,13
10470,God Eater Prologue,6.69,"Action, Fantasy, Military, Sci-Fi",Special,1,4966,2907,31315,794,953,2287,4522,3551,1762,603,256,164,74
10471,Ie Naki Ko Remy Specials,7.54,"Adventure, Drama",Special,3,1461,8952,1916,138,121,231,211,94,48,16,5,2,7
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,6.19,"Comedy, Sci-Fi",Special,1,7400,4585,11797,258,219,515,1224,1446,909,336,155,99,79
10479,Beelzebub Specials,7.37,"Action, Comedy, Supernatural, Demons, School, Shounen",Special,16,2012,3732,19087,661,650,1256,1639,761,324,97,34,21,30
10481,Otohime Connection,6.22,"Slice of Life, Mystery, Drama, Romance, Shoujo",OVA,1,7267,11611,619,8,6,4,38,45,19,6,2,4,5
10483,"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!",7.27,"Action, Historical, Samurai",Special,1,2464,5774,6672,286,316,615,748,389,220,54,24,15,11
10488,Shocking Pink!,6.88,"Harem, Hentai",OVA,2,Unknown,5211,8604,336,243,564,886,565,328,112,70,33,43
10490,Blood-C,6.56,"Action, Mystery, Horror, Supernatural, Vampire, School",TV,12,5558,573,255157,6539,9603,18800,28707,22101,13189,8022,4149,2561,1709
10491,Higurashi no Naku Koro ni Kira,6.54,"Mystery, Parody",OVA,4,5674,1793,72010,2860,3192,5840,8783,6692,3841,2508,1356,1029,789
10495,Yuru Yuri,7.6,"Slice of Life, Comedy, School, Shoujo Ai",TV,12,1274,511,279284,12361,19899,37622,34153,14152,6443,2227,972,498,535
10497,Hetalia World Series Specials,7.53,"Comedy, Historical, Parody",Special,4,1490,3542,21348,1555,1531,2349,2481,1181,603,190,81,48,62
10500,Ojiisan no Lamp,7.57,"Drama, Historical",Movie,1,1355,3879,17529,543,1330,2973,2436,1005,366,78,24,13,16
10501,Bannou Yasai Ninninman,6.01,"Comedy, Supernatural",Movie,1,8177,6624,4730,46,70,263,708,805,534,266,86,39,32
10502,Tansu Warashi.,6.78,"Slice of Life, Comedy, Supernatural",Movie,1,4518,6417,5104,84,200,627,1048,689,318,100,32,11,13
10504,Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,7.07,"Mystery, Historical, Shounen",Special,1,3352,4324,13677,544,486,783,1419,824,484,121,49,27,48
10506,Shiawase Haitatsu Taneko,Unknown,Comedy,TV,Unknown,11945,12128,503,4,1,1,3,4,7,2,1,1,11
10507,Inazuma Eleven Go,6.98,"Shounen, Sports, Super Power",TV,47,3702,2143,54307,2544,2965,6331,10054,6575,3146,1159,487,217,188
10509,Hoero! Bun Bun (Movie),Unknown,Kids,Movie,1,14461,14012,259,5,2,2,18,19,13,4,Unknown,2,2
10511,Toyama Kankou Anime Project,5.48,"Slice of Life, Historical",Special,6,9755,10536,973,10,5,10,35,61,74,36,18,14,7
10513,Usavich IV,6.65,Comedy,TV,13,5125,8321,2456,97,118,259,351,277,169,59,37,21,28
10516,Anemone,6.48,"Magic, Supernatural, Drama",OVA,1,5972,7223,3810,73,104,291,498,407,264,97,45,23,17
10519,Mahou Shoujo Sonico★Magica,5.82,"Music, Parody",ONA,1,8769,3762,18597,526,322,701,1598,2121,1989,782,453,348,298
10521,Working'!!,7.87,"Comedy, Romance, Seinen, Slice of Life",TV,13,717,672,219037,10550,24419,48881,31929,8635,2933,687,242,107,123
10524,Duel Masters Victory,5.82,"Action, Adventure, Comedy, Shounen",TV,52,8759,10214,1109,31,11,21,53,56,61,22,14,12,17
10525,Shinseiki Duel Masters Flash,5.8,"Comedy, Kids",TV,24,8853,11707,597,15,5,5,22,26,26,11,8,13,11
10526,Duel Masters Zero,5.99,"Action, Game, Kids",TV,24,8283,9549,1509,39,16,46,104,103,86,47,31,8,20
10527,Duel Masters Cross,6.35,"Action, Adventure, Comedy, Shounen",TV,100,6641,8952,1906,60,34,92,153,156,110,34,32,21,15
10528,Duel Masters Cross Shock,6.2,"Action, Adventure, Comedy, Shounen",TV,50,7345,9218,1713,41,30,63,132,110,123,30,28,18,16
10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,7.35,"Adventure, Police, Comedy, Mystery, Shounen",OVA,1,2119,5303,8245,451,389,818,1130,508,235,67,31,9,15
10532,Working'!! Announcement Specials,6.79,Comedy,ONA,2,4471,4413,12936,370,407,781,1535,1170,619,156,70,44,44
10533,Fujilog,Unknown,Comedy,TV,13,13984,12358,460,6,2,9,13,19,19,16,3,4,10
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,7.91,"Adventure, Comedy, Kids, Fantasy, Mecha, Shounen",Movie,1,666,5946,6160,688,718,1133,898,291,134,75,13,7,30
10536,Kimi ni Todoke 2nd Season: Minitodo Gekijou,7.32,"Comedy, Romance, Shoujo",Special,3,2250,2619,38035,1722,1869,3699,4418,2443,1039,335,118,62,64
10539,Hato no Oyome-san,Unknown,Comedy,TV,4,14300,13183,331,3,Unknown,5,4,6,14,3,8,13,12
10540,Genki!! Ekoda-chan,Unknown,Comedy,TV,22,14114,11034,783,9,2,6,13,14,23,18,2,5,12
10541,Shuukan Shimakou,Unknown,Comedy,TV,11,12083,12161,496,6,1,4,8,7,16,7,1,1,7
10545,The Epic Of ZektBach,5.86,"Action, Supernatural, Fantasy",OVA,1,8666,7391,3559,43,65,159,424,500,334,177,95,61,36
10546,Rinkan Club,6.61,Hentai,OVA,4,Unknown,5803,6610,273,184,368,548,405,250,140,82,55,64
10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,6.43,"Drama, Ecchi, Fantasy, Harem, Romance",OVA,1,6255,4621,11648,271,299,729,1320,1251,712,291,131,88,75
10549,Precure All Stars GoGo Dream Live!,6.83,"Action, Fantasy, Magic, Shoujo",Special,1,4301,7765,3078,120,82,188,337,239,122,39,24,6,10
10552,Akebi no Hana: Maho,5.75,Hentai,OVA,1,Unknown,7241,3797,95,59,129,241,347,309,154,98,58,69
10553,Betsu ni Anta no Tame ni Ookiku Natta n ja Nai n Dakara ne!!,6.21,Hentai,OVA,1,Unknown,5940,6168,172,157,341,579,566,432,191,111,73,73
10554,Yakyuukyou no Uta,6.49,"Action, Drama, Sports",TV,25,5927,10835,845,14,9,18,32,24,22,9,4,2,5
10562,Machine Hayabusa,6.18,"Action, Cars, Sports, Shounen",TV,21,7446,11478,650,8,10,8,32,34,26,9,8,4,7
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,Unknown,"Action, Sports, Drama",Movie,1,12950,13376,312,9,1,5,12,10,8,3,5,Unknown,3
10564,Korogashi Ryouta,Unknown,"Action, Comedy, Seinen",OVA,3,15154,14188,247,4,1,8,5,8,8,2,4,3,6
10568,Kamisama no Memochou,7.54,Mystery,TV,12,1455,715,205012,6795,13336,24881,22697,9883,4588,1808,703,303,224
10570,Inshitsu Otaku ni Ikareru Kanojo,6.15,Hentai,OVA,3,Unknown,6584,4801,121,87,180,303,335,227,109,58,48,55
10572,Ro-Kyu-Bu!,6.84,"Comedy, Ecchi, School, Sports",TV,12,4287,1805,71266,1870,2818,6127,9015,5810,3237,1438,750,433,405
10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,7.54,"Sports, Shounen",OVA,4,1465,5114,9028,458,506,1005,1144,453,165,51,14,3,15
10575,Naisho no Wakana-san,5.96,Hentai,OVA,1,Unknown,7710,3132,78,55,127,213,271,194,121,74,43,32
10578,C³,6.66,"Action, Comedy, Ecchi, School, Supernatural",TV,12,5063,952,154898,3146,5282,12753,21076,15098,8545,4200,1970,1054,595
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,6.01,"Action, Military, Sci-Fi, Space, Drama, Mecha",Special,1,8207,6226,5536,87,112,210,489,622,496,222,67,36,29
10582,Astarotte no Omocha! EX,6.65,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",OVA,1,5142,2879,31907,939,1162,2611,4834,3512,1889,744,358,238,175
10584,Mononoke Dance,5.12,"Music, Dementia",Music,1,10468,10418,1021,10,17,26,61,86,140,75,43,33,46
10585,Chuunen Punk,4.67,Music,Music,1,10861,12038,521,6,3,6,23,34,73,59,50,33,33
10586,Cafe de Oni,4.47,Music,Music,1,10937,11536,635,10,3,11,19,26,72,84,59,42,56
10588,Persona 4 the Animation,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",TV,25,1530,662,221067,9364,16195,30094,29308,13041,5977,2468,859,358,281
10589,Naruto: Shippuuden Movie 5 - Blood Prison,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",Movie,1,1688,925,160912,10644,12623,24147,26212,12341,5381,1945,736,395,293
10590,Reunion,6.59,"Harem, Hentai",OVA,2,Unknown,5178,8662,281,246,462,793,667,444,175,95,36,44
10592,s.CRY.ed Alteration I: Tao,6.91,"Action, Sci-Fi, Adventure, Super Power, Shounen",Movie,1,3990,6751,4490,76,92,199,329,191,62,32,11,12,9
10594,Tokimeki Tonight Recaps,6.23,"Comedy, Fantasy, Romance, Shoujo, Vampire",Special,2,7204,12008,527,13,3,9,23,33,24,6,1,7,5
10595,VitaminX Addiction,6.1,"Romance, School",OVA,3,7805,8965,1903,11,10,13,27,36,25,10,5,7,4
10602,Hayabusa: Back to the Earth - Kikan,Unknown,Historical,Movie,1,14317,14320,237,4,Unknown,1,3,4,8,4,2,3,5
10603,Hayabusa: Back to the Earth,Unknown,Historical,Movie,1,14309,14351,233,3,Unknown,5,8,4,6,5,1,3,4
10604,Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,6.82,"Action, Mystery, Comedy, Romance",Special,1,4368,2265,49661,1542,2104,4631,8282,5421,2651,984,481,268,180
10607,Rerere no Tensai Bakabon,6.22,Comedy,TV,24,7265,12088,506,7,7,19,30,29,21,9,4,4,5
10611,R-15,6.5,"Comedy, Ecchi, Harem, Romance, School",TV,12,5901,1666,80067,1627,2310,5398,9334,7682,4637,2372,1161,739,466
10620,Mirai Nikki,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,1456,19,1533289,126591,172904,231444,193901,101939,51906,33063,16903,9683,7443
10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,6.78,"Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,1,4552,3014,29171,988,896,1954,4078,3097,1512,502,176,78,84
10623,Hayan Ma-eum Baeggu,Unknown,Adventure,TV,13,14310,11381,674,16,11,9,24,24,9,7,5,5,6
10624,Mardock Scramble: The Second Combustion,7.37,"Action, Psychological, Sci-Fi",Movie,1,2030,2711,35610,1214,2588,5457,5509,2415,1038,423,161,73,46
10627,Ski Jumping Pairs: Road to Torino 2006,5.29,"Comedy, Sports",Movie,1,10142,12767,382,14,2,8,17,17,28,16,18,16,27
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,7.27,"Action, Adventure, Magic, Ecchi, Fantasy, School, Shounen",OVA,1,2509,5251,8401,295,340,777,985,442,183,74,25,13,14
10629,Tibet Inu Monogatari,7.3,Adventure,Movie,1,2357,6423,5102,142,216,494,537,260,119,38,5,7,7
10633,Shiodome Cable TV,Unknown,Comedy,TV,22,12015,14121,252,5,2,1,10,5,9,3,2,5,7
10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,7.32,"Sci-Fi, Comedy",Special,1,2236,2213,52129,1805,3396,7892,9297,4124,1725,518,208,76,71
10639,Deva Zan,5.04,"Action, Fantasy",Special,1,10556,9030,1863,10,4,9,29,37,81,31,32,25,25
10643,Gintama: Dai Hanseikai,8.07,"Action, Comedy, Parody, Samurai",Special,1,453,3046,28621,3003,1911,3284,2318,833,395,96,51,73,230
10647,Ao no Exorcist: Ura Ex,7.1,"Action, Fantasy, Supernatural, Shounen",Special,10,3205,1762,74025,2993,3301,5923,9730,5754,2789,808,336,170,146
10648,Mars,Unknown,"Action, Mecha, Sci-Fi, Shounen",OVA,2,15439,12492,432,8,2,10,14,17,18,4,6,Unknown,5
10653,Running Boy: Star Soldier no Himitsu,Unknown,"Sci-Fi, Space",Movie,1,11730,14351,234,8,1,1,7,8,11,7,3,1,5
10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,6.97,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,3726,2532,40273,2121,1713,3244,5661,3842,2017,689,273,153,144
10666,Fireball Special,6.3,"Comedy, Sci-Fi",Special,1,6884,8620,2187,44,61,168,347,274,180,77,39,28,22
10668,Imouto Paradise!,6.63,Hentai,OVA,2,Unknown,4010,16394,758,602,1026,1430,1153,764,406,211,161,195
10671,Morita-san wa Mukuchi.,6.53,"Comedy, School, Slice of Life",TV,13,5754,3574,20936,285,467,1406,2911,2381,1351,500,202,79,48
10674,Omake,5.27,Comedy,Movie,1,10166,11762,577,11,6,7,29,71,73,38,31,16,19
10679,Maria†Holic: Run Run Riru Ran Ran Rara,5.77,"Comedy, Music",Music,1,8969,7276,3729,112,87,133,233,312,268,116,86,76,99
10681,Blood-C: The Last Dark,7.2,"Action, Horror, Supernatural, Vampire",Movie,1,2772,1773,73079,3265,4672,8478,10191,5258,2605,1325,603,295,204
10683,Tentacle and Witches,7.13,"Hentai, Supernatural, Magic",OVA,4,Unknown,4278,14099,803,690,1246,1472,819,475,224,139,81,79
10684,Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi,Unknown,"Comedy, Fantasy, Kids",Movie,1,12193,14421,231,9,Unknown,1,9,7,7,8,1,2,5
10685,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,Unknown,"Comedy, Fantasy, Kids",Movie,1,12182,14367,231,7,Unknown,6,7,8,8,1,2,1,3
10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,7.16,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,2953,2102,55714,3031,2964,5987,8974,4931,2361,832,336,168,189
10687,Saint Seiya: Legend of Sanctuary,6.25,"Sci-Fi, Adventure, Fantasy, Shounen",Movie,1,7101,3486,22051,858,932,1824,3007,2732,1726,1073,590,390,373
10688,Muybridge no Ito,6.09,Drama,Movie,1,7881,9721,1410,23,17,73,141,160,102,31,28,15,17
10689,Appleseed XIII Remix Movie 1: Yuigon,6.41,"Action, Mecha, Military, Sci-Fi, Police",Movie,1,6356,7272,3720,46,55,121,271,200,118,49,19,14,18
10690,Magic Tree House,6.97,"Adventure, Magic",Movie,1,3753,5968,6100,120,197,431,680,397,218,47,29,13,8
10691,Downloader,5.96,Music,Music,1,8347,6412,5094,162,114,272,604,734,594,251,166,72,68
10693,Appleseed XIII Remix Movie 2: Yogen,6.41,"Action, Mecha, Military, Sci-Fi, Police",Movie,1,6351,7209,3810,45,48,123,273,203,110,46,18,16,18
10694,Bloods: Inraku no Ketsuzoku 2,6.93,Hentai,OVA,2,Unknown,4368,13280,512,463,945,1354,860,494,159,86,59,97
10695,Yume Kui: Tsurumiku Shiki Game Seisaku,6.77,Hentai,OVA,2,Unknown,5274,8298,346,263,485,707,531,315,151,70,58,58
10697,Asa kara Zusshiri Milk Pot,6.06,Hentai,OVA,2,Unknown,5703,6938,254,172,315,518,534,416,247,131,105,132
10701,Ulysses 31 Pilot,5.82,"Action, Adventure, Sci-Fi, Space",Special,1,8790,11979,533,11,4,8,39,49,44,16,5,8,6
10702,Tekken: Blood Vengeance,6.66,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",Movie,1,5098,3751,18775,727,1017,1981,3068,2453,1310,692,365,192,87
10703,Detective Conan OVA 11: A Secret Order from London,7.39,"Adventure, Police, Comedy, Mystery, Shounen",OVA,1,1946,4822,10440,588,563,1229,1534,676,289,91,34,11,25
10705,Yasai no Yousei: N.Y.Salad,Unknown,Kids,TV,26,12960,13361,311,4,2,7,9,7,10,3,1,2,6
10706,Yasai no Yousei: N.Y.Salad 2nd Series,Unknown,Kids,TV,26,12958,14500,223,4,1,8,6,6,7,4,1,1,5
10709,Manga Nihon Keizai Nyuumon,Unknown,"Slice of Life, Historical, Drama, Seinen",TV,25,15433,13659,287,6,4,1,5,5,6,4,1,Unknown,6
10710,Houkago no Pleiades: Manner Movie,5.35,Magic,Movie,1,10055,8545,2251,26,13,28,70,139,209,76,46,29,29
10711,Plastic Neesan,7.26,"Comedy, School, Seinen",ONA,12,2542,924,161850,7283,9895,20414,25579,12574,5888,2145,978,561,399
10713,Towa no Quon 2: Konton no Ranbu,7.39,"Action, Sci-Fi, Mystery, Super Power, Supernatural",Movie,1,1960,2861,32347,1115,2118,5304,6013,2184,907,305,107,30,33
10714,Towa no Quon 3: Mugen no Renza,7.49,"Action, Sci-Fi, Super Power, Psychological, Supernatural",Movie,1,1620,2938,30746,1139,2178,5380,5322,1862,737,231,73,30,26
10715,Towa no Quon 4: Guren no Shoushin,7.6,"Action, Sci-Fi, Super Power, Supernatural",Movie,1,1279,2970,30063,1170,2443,5402,4785,1541,637,197,53,23,26
10716,Towa no Quon 5: Souzetsu no Raifuku,7.56,"Action, Sci-Fi, Super Power, Supernatural",Movie,1,1406,3013,29224,1137,2211,5209,4642,1548,660,220,58,26,24
10717,Towa no Quon 6: Towa no Quon,7.64,"Action, Sci-Fi, Super Power, Supernatural",Movie,1,1172,2895,31437,1417,2542,5179,4311,1518,627,223,81,36,31
10718,Soliton no Akuma,5.98,"Military, Drama, Sci-Fi",Movie,1,8305,11029,779,5,3,31,53,95,52,18,14,4,3
10719,Boku wa Tomodachi ga Sukunai,7.27,"Ecchi, Slice of Life, Comedy, Harem, Romance, School",TV,12,2488,156,637856,22060,43705,96216,111666,52813,23955,8695,3478,1599,1137
10720,Korekuraide Utau,6.87,Music,Music,1,4158,8514,2284,81,154,261,419,273,138,37,24,15,16
10721,Mawaru Penguindrum,7.98,"Mystery, Comedy, Dementia, Psychological, Drama",TV,24,565,588,248060,15462,21177,25254,17026,7904,3761,1932,769,413,446
10723,Sojunghan Nal-ui Kkum,6.49,"Comedy, Drama, Romance",Movie,1,5961,9303,1662,17,19,41,92,74,49,19,2,2,3
10728,Maid Ane,6.13,Hentai,OVA,2,Unknown,7792,3045,77,58,112,239,264,196,94,49,28,22
10731,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,7.47,"Action, Comedy, Sports, School, Shounen",Movie,1,1686,5056,9269,508,588,989,1143,499,228,85,39,18,15
10732,Konjiki no Gash Bell!!: Hashire Gash!! Ubawareta Umagon,6.59,"Adventure, Comedy, Magic, Shounen, Supernatural",OVA,1,5453,8036,2741,74,72,136,246,262,128,46,14,10,6
10735,Planetes Picture Drama,5.66,"Comedy, Sci-Fi, Space",Special,9,9259,8966,1905,14,12,48,91,140,150,51,25,19,26
10736,Precure kara Minna e no Ouen Movie,6.06,"Fantasy, Magic, Shoujo",ONA,1,8001,9175,1756,67,24,43,99,116,115,44,20,22,19
10737,A-Channel: +A-Channel,6.97,"Comedy, School, Slice of Life, Seinen",Special,11,3727,3893,17491,501,709,1723,2889,1696,835,234,83,35,41
10739,Panty & Stocking in Sanitarybox,6.42,"Action, Comedy, Parody, Dementia, Supernatural, Ecchi",Special,1,6341,2900,31563,779,1137,2363,4275,4089,2310,994,425,308,254
10740,Pokemon Movie 14 Black: Victini to Shiroki Eiyuu Reshiram,6.63,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,5219,2808,33177,1056,1250,2809,5613,4488,2504,907,394,158,101
10741,Jingi,Unknown,"Adventure, Police, Drama",OVA,2,14687,13294,319,6,8,3,14,8,9,4,2,2,4
10742,Saru to Kani no Gassen,5.12,Drama,Movie,1,10458,11508,646,20,4,7,17,26,62,31,18,28,38
10743,Tora-chan no Kankan Mushi,5.28,Drama,Movie,1,10187,11412,671,9,3,17,42,68,104,57,18,24,23
10751,Kikou Kai Galient OVA,6.01,"Action, Sci-Fi, Fantasy, Mecha",OVA,3,8210,11099,763,11,19,16,41,66,63,22,12,7,3
10755,Lupin tai Holmes,6.08,Mystery,Special,1,7886,11323,697,8,7,8,21,31,22,8,9,2,9
10756,Shita-kiri Suzume,Unknown,Drama,Movie,1,12045,13230,329,8,2,5,6,11,13,2,3,2,6
10757,Kachikachi Yama,5.68,Drama,Movie,1,9216,12226,483,14,2,6,15,22,26,10,6,8,19
10758,Momotarou,Unknown,Drama,Movie,1,15620,12341,455,12,Unknown,9,12,19,27,9,8,2,10
10759,Kintarou,Unknown,Drama,Movie,1,15035,13495,300,13,1,3,8,8,10,3,Unknown,1,6
10760,Issunboushi,Unknown,Drama,Movie,1,14635,12711,392,12,1,4,12,23,24,5,4,5,9
10763,Robot Taekwon V,4.84,"Action, Mecha",Movie,1,10740,12366,458,6,1,8,13,17,29,28,35,23,21
10764,Buta Himesama,5.6,"Hentai, Supernatural, Fantasy",OVA,1,Unknown,6634,4707,118,97,179,332,352,384,217,136,116,116
10765,Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,7.41,"Game, Comedy, Supernatural, Shounen",OVA,1,1867,6005,6025,292,364,620,851,353,153,40,8,5,10
10766,Detective Conan vs. Wooo,6.07,"Adventure, Comedy, Mystery, Police, Shounen",ONA,2,7937,6730,4538,167,80,144,324,449,345,156,95,41,46
10770,Mahou Shoujo Elena,6.51,"Hentai, Supernatural, Magic",OVA,3,Unknown,5994,6068,234,193,342,486,406,269,154,87,57,59
10774,Soccer Fever,Unknown,"Historical, Sports",TV,51,12115,12181,488,11,5,13,22,19,15,7,3,1,5
10775,SKET Dance: Tettei Bunseki Special,7.02,"School, Shounen",Special,1,3584,6579,4810,151,112,224,395,235,130,23,9,9,18
10779,Eroge! H mo Game mo Kaihatsu Zanmai,7.57,Hentai,OVA,6,Unknown,2302,48251,4031,3422,5585,5055,2488,1368,511,283,152,244
10780,Dead Heat,5.49,"Action, Sports, Mecha, Sci-Fi",OVA,1,9703,10405,1024,8,5,16,78,116,121,75,29,14,7
10790,Kore wa Zombie Desu ka? of the Dead,7.56,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",TV,10,1392,432,322201,16933,28307,55684,51729,21226,8567,3108,1197,582,426
10792,Haramasete Seiryuu-kun!,6.46,"Comedy, Harem, Hentai",OVA,2,Unknown,6139,5702,148,143,278,530,435,276,135,55,30,44
10793,Guilty Crown,7.52,"Action, Sci-Fi, Super Power, Drama, Romance, Mecha",TV,22,1517,75,950798,66713,82936,122786,114213,59306,30313,18470,8469,4345,3427
10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,6.92,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",OVA,1,3930,1399,99719,3768,4895,10553,17825,10038,5196,2038,1038,562,392
10796,Softenni Specials,6.1,"Comedy, Ecchi",Special,6,7819,7137,3920,73,90,173,408,492,320,126,80,37,26
10797,Kayoe! Chuugaku,Unknown,"Comedy, School",TV,425,14917,12831,375,8,Unknown,6,5,8,14,3,2,4,8
10798,Un-Go,7.4,"Mystery, Supernatural",TV,11,1916,1149,128732,3468,7295,14298,14938,6991,3232,1260,458,216,151
10799,Chime,5.94,Music,Music,1,8396,6892,4266,122,101,220,514,645,545,198,117,86,45
10800,Chihayafuru,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",TV,25,275,389,348658,21387,39804,46808,23688,7841,3334,1031,451,207,247
10801,Copihan,5.47,"Comedy, School, Sci-Fi",ONA,7,9744,5475,7570,83,78,228,543,772,772,419,253,168,103
10802,MonHun Nikki Girigiri Airou Mura G,6.06,"Action, Comedy",TV,13,7990,11953,535,9,3,18,33,41,20,6,8,4,16
10804,"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""",7.35,"Slice of Life, Historical, Seinen",Special,1,2106,5468,7641,260,511,1151,1270,575,216,59,22,7,12
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,7.32,"Comedy, Music, Shounen, Supernatural",OVA,1,2246,1518,90923,3817,5454,13492,18497,7893,2957,769,235,95,96
